182Hg  182   80    5    4    4    5   10.987076    2.994717
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.351400   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.351  9.370E-01  1.000E+00  6.720E-02
  3   0.612800   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.261  8.606E-01  1.000E+00  1.620E-01
  4   0.946100   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.333  9.272E-01  1.000E+00  7.850E-02
  5   1.359900   8.0  1   0.00E+00  1 0                      8+  0                      
                                          4      0.414  9.585E-01  1.000E+00  4.330E-02
